file_info,news_id,short_text,total_count,dod_web_path,stock_name,title,file_type,date_time,long_text,stock_code,file_link,auditor
7MB,9252940,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SHAW BROTHERS,ANNUAL REPORT 2019,PDF,27/04/2020 17:15,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00953,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701375.pdf,"('SHINEWING (HK) CPA Limited',)"
4MB,9252938,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,DOUMOB,2019 ANNUAL REPORT,PDF,27/04/2020 17:15,Financial Statements/ESG Information - [Annual Report],01917,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701373.pdf,"('BDO Limited',)"
2MB,9252934,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,E-COMMODITIES,2019 ANNUAL REPORT,PDF,27/04/2020 17:15,Financial Statements/ESG Information - [Annual Report],01733,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701369.pdf,"('KPMG',)"
2MB,9252902,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,AOWEI HOLDING,Annual Report 2019,PDF,27/04/2020 17:11,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01370,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701337.pdf,"('KPMG',)"
9MB,9252868,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,BANK OF CHINA<br/>BOC 20USDPREF,2019 Annual Report,PDF,27/04/2020 17:07,Financial Statements/ESG Information - [Annual Report],03988<br/>04619,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701303.pdf,"('Ernst & Young',)"
3MB,9252848,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ACTIVATION GP,2019 ANNUAL REPORT,PDF,27/04/2020 17:06,Financial Statements/ESG Information - [Annual Report],09919,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701283.pdf,"('Ernst & Young',)"
5MB,9252844,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,COURAGE INV,ANNUAL REPORT 2019,PDF,27/04/2020 17:06,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01145,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701279.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9252837,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SUOXINDA,Annual Report 2019,PDF,27/04/2020 17:05,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",03680,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701272.pdf,"('PricewaterhouseCoopers',)"
8MB,9252833,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,WONG'S INT'L,2019 ANNUAL REPORT,PDF,27/04/2020 17:04,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00099,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701268.pdf,"('PricewaterhouseCoopers',)"
3MB,9252831,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,GENCH EDU,Annual Report 2019,PDF,27/04/2020 17:04,Financial Statements/ESG Information - [Annual Report],01525,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701266.pdf,"('Ernst & Young',)"
1MB,9252799,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SLD GROUP,Annual Report 2019,PDF,27/04/2020 17:01,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02262,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701234.pdf,"('Deloitte Touche Tohmatsu',)"
9MB,9252785,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CHINA TING,Annual Report 2019,PDF,27/04/2020 17:01,Financial Statements/ESG Information - [Annual Report],03398,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701220.pdf,"('PricewaterhouseCoopers',)"
5MB,9252783,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,KONG SUN HOLD,Annual Report 2019,PDF,27/04/2020 17:00,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00295,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701218.pdf,"('BDO Limited',)"
8MB,9252781,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,ALLIED GROUP,Annual Report 2019,PDF,27/04/2020 17:00,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00373,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701216.pdf,"('Deloitte Touche Tohmatsu',)"
4MB,9252773,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,TONGCHENG-ELONG,2019 ANNUAL REPORT,PDF,27/04/2020 17:00,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00780,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701208.pdf,"('PricewaterhouseCoopers',)"
7MB,9252737,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,COFCO MEAT,Annual Report 2019,PDF,27/04/2020 16:58,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01610,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701172.pdf,"('Deloitte Touche Tohmatsu',)"
9MB,9252733,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,NETDRAGON,2019 Annual Report,PDF,27/04/2020 16:58,Financial Statements/ESG Information - [Annual Report],00777,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701168.pdf,"('Deloitte Touche Tohmatsu',)"
5MB,9252723,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CHINA NEWCITY,Annual Report 2019,PDF,27/04/2020 16:57,Financial Statements/ESG Information - [Annual Report],01321,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701158.pdf,"('Ernst & Young',)"
2MB,9252715,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,WG ENV TECH,2019 ANNUAL REPORT,PDF,27/04/2020 16:56,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01845,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701150.pdf,"('baker Tilly hong Kong Limited',)"
6MB,9252713,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CIMC VEHICLES,Annual Report 2019,PDF,27/04/2020 16:56,Financial Statements/ESG Information - [Annual Report],01839,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701148.pdf,"('PricewaterhouseCoopers',)"
6MB,9252707,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,UNI-BIO GROUP,Annual Report 2019,PDF,27/04/2020 16:56,Financial Statements/ESG Information - [Annual Report],00690,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701142.pdf,"('Deloitte Touche Tohmatsu',)"
7MB,9252699,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HOPE EDU,Annual Report 2019,PDF,27/04/2020 16:55,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01765,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701134.pdf,"('Ernst & Young',)"
2MB,9252697,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,DATRONIX HOLD,ANNUAL REPORT 2019,PDF,27/04/2020 16:55,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00889,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701132.pdf,"('BDO Limited',)"
2MB,9252691,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,FUTURE WORLD FH,Annual Report 2019,PDF,27/04/2020 16:54,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00572,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701126.pdf,"('Moore Stephens CPA Limited',)"
2MB,9252681,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,FULLSHARE,Annual Report 2019,PDF,27/04/2020 16:54,Financial Statements/ESG Information - [Annual Report],00607,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701116.pdf,"('Baker Tilly Hong Kong Limited',)"
8MB,9252663,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,MIDLAND HOLDING,ANNUAL REPORT 2019,PDF,27/04/2020 16:52,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01200,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701098.pdf,"('PricewaterhouseCoopers',)"
5MB,9252647,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,ALLIED PPT (HK),Annual Report 2019,PDF,27/04/2020 16:51,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00056,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701082.pdf,"('Deloitte Touche Tohmatsu',)"
7MB,9252581,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,MINSHENG EDU,ANNUAL REPORT 2019,PDF,27/04/2020 16:49,Financial Statements/ESG Information - [Annual Report],01569,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701016.pdf,"('Ernst & Young',)"
14MB,9252567,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CHINA SHENGMU,ANNUAL REPORT 2019,PDF,27/04/2020 16:48,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01432,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701002.pdf,"('Ernst & Young',)"
5MB,9252545,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,RS MACALLINE,2019 Annual Report,PDF,27/04/2020 16:47,Financial Statements/ESG Information - [Annual Report],01528,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700980.pdf,"('y be expected to outweigh the public interest benefits of such',)"
1MB,9252535,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,ZUOLI M-FIN,Annual Report 2019,PDF,27/04/2020 16:46,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",06866,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700970.pdf,"('KPMG',)"
2MB,9252533,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,INKE,Annual Report 2019,PDF,27/04/2020 16:46,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",03700,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700968.pdf,"('PricewaterhouseCoopers',)"
5MB,9252512,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,WING TAI PPT,Annual Report 2019,PDF,27/04/2020 16:46,Financial Statements/ESG Information - [Annual Report],00369,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700947.pdf,"('PricewaterhouseCoopers',)"
8MB,9252510,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,GREENTOWN SER,ANNUAL REPORT 2019,PDF,27/04/2020 16:46,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02869,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700945.pdf,"('KPMG',)"
19MB,9252502,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ZHONGYU GAS,Annual Report 2019,PDF,27/04/2020 16:45,Financial Statements/ESG Information - [Annual Report],03633,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700937.pdf,"('Deloitte Touche Tohmatsu',)"
7MB,9252488,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,MIDLAND IC&I,ANNUAL REPORT 2019,PDF,27/04/2020 16:45,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00459,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700923.pdf,"('PricewaterhouseCoopers',)"
3MB,9252468,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,EFORCE HOLDINGS,Annual Report 2019,PDF,27/04/2020 16:44,Financial Statements/ESG Information - [Annual Report],00943,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700903.pdf,"('ZHONGHUI ANDA CPA Limited',)"
3MB,9252464,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CH XINHUA EDU,2019 ANNUAL REPORT,PDF,27/04/2020 16:44,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02779,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700899.pdf,"('Kpmg',)"
9MB,9252462,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,MOBVISTA,ANNUAL REPORT 2019,PDF,27/04/2020 16:43,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01860,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700897.pdf,"('KPMG',)"
5MB,9252456,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,EAGLERIDE INV,Annual Report 2019,PDF,27/04/2020 16:43,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00901,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700891.pdf,"('HLM CPA LIMITED',)"
836KB,9252452,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,TRISTATE HOLD,Annual Report 2019,PDF,27/04/2020 16:43,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00458,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700887.pdf,"('KPMG',)"
1MB,9252450,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CHINA FIN INV,Annual Report 2019,PDF,27/04/2020 16:43,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00875,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700885.pdf,"('McMillan Woods (Hong Kong) CPA Limited',)"
8MB,9252442,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SMARTAC GP CH,Annual Report 2019,PDF,27/04/2020 16:43,Financial Statements/ESG Information - [Annual Report],00395,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700877.pdf,"('RSM Hong Kong',)"
8MB,9252440,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,LUYE PHARMA,Annual Report 2019,PDF,27/04/2020 16:43,Financial Statements/ESG Information - [Annual Report],02186,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700875.pdf,"('Ernst & Young',)"
3MB,9252434,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SKYCHINAFORTUNE,2019 ANNUAL REPORT,PDF,27/04/2020 16:42,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00141,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700870.pdf,"('KPMG',)"
12MB,9252432,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CNEWECON-NEW,Annual Report 2019,PDF,27/04/2020 16:42,Financial Statements/ESG Information - [Annual Report],00080,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700867.pdf,"('HLB Hodgson Impey Cheng Limited',)"
2MB,9252430,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HAILIANG INTL,ANNUAL REPORT 2019,PDF,27/04/2020 16:42,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02336,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042700865.pdf,"('ZHONGHUI ANDA CPA Limited',)"
